rest_key,rest_coop,reporting_day,daypart_name,daypart_description,daypart_sales,daypart_transaction_qty
13369,SEA/TCA WA CP-0024,2010-01-30,After 4PM,4PM - Close,1257.84,179
13369,SEA/TCA WA CP-0024,2010-01-30,Afternoon,2PM - 4PM,634.27,96
13369,SEA/TCA WA CP-0024,2010-01-30,Breakfast,Open - 10:30AM (11AM weekend),1083.47,166
13369,SEA/TCA WA CP-0024,2010-01-30,Dinner,4PM - 9PM,1055.53,148
13369,SEA/TCA WA CP-0024,2010-01-30,Evening,9PM - Close,202.31,31
13369,SEA/TCA WA CP-0024,2010-01-30,Late Night,11PM - 5AM,0.0,0
13369,SEA/TCA WA CP-0024,2010-01-30,Lunch,11AM -  2PM,1044.44,139
13369,SEA/TCA WA CP-0024,2010-01-30,Morning,Open - 11AM,1083.47,166
13369,SEA/TCA WA CP-0024,2010-01-30,Regular Menu,10:30AM (11AM weekend) - Close,2936.55,414
13369,SEA/TCA WA CP-0024,2010-01-30,Total Day,All hours,4020.02,580
13369,SEA/TCA WA CP-0024,2010-01-31,After 4PM,4PM - Close,1362.55,195
13369,SEA/TCA WA CP-0024,2010-01-31,Afternoon,2PM - 4PM,582.96,73
13369,SEA/TCA WA CP-0024,2010-01-31,Breakfast,Open - 10:30AM (11AM weekend),655.87,104
13369,SEA/TCA WA CP-0024,2010-01-31,Dinner,4PM - 9PM,1138.51,159
13369,SEA/TCA WA CP-0024,2010-01-31,Evening,9PM - Close,224.04,36
13369,SEA/TCA WA CP-0024,2010-01-31,Late Night,11PM - 5AM,0.0,0
13369,SEA/TCA WA CP-0024,2010-01-31,Lunch,11AM -  2PM,968.15,118
13369,SEA/TCA WA CP-0024,2010-01-31,Morning,Open - 11AM,655.87,104
13369,SEA/TCA WA CP-0024,2010-01-31,Regular Menu,10:30AM (11AM weekend) - Close,2913.66,386
13369,SEA/TCA WA CP-0024,2010-01-31,Total Day,All hours,3569.53,490
13369,SEA/TCA WA CP-0024,2010-02-01,After 4PM,4PM - Close,1451.31,212
13369,SEA/TCA WA CP-0024,2010-02-01,Afternoon,2PM - 4PM,621.24,100
13369,SEA/TCA WA CP-0024,2010-02-01,Breakfast,Open - 10:30AM (11AM weekend),723.6,174
13369,SEA/TCA WA CP-0024,2010-02-01,Dinner,4PM - 9PM,1287.73,189
13369,SEA/TCA WA CP-0024,2010-02-01,Evening,9PM - Close,163.58,23
13369,SEA/TCA WA CP-0024,2010-02-01,Late Night,11PM - 5AM,0.0,0
13369,SEA/TCA WA CP-0024,2010-02-01,Lunch,11AM -  2PM,1489.31,247
13369,SEA/TCA WA CP-0024,2010-02-01,Morning,Open - 11AM,838.58,196
13369,SEA/TCA WA CP-0024,2010-02-01,Regular Menu,10:30AM (11AM weekend) - Close,3676.84,581
13369,SEA/TCA WA CP-0024,2010-02-01,Total Day,All hours,4400.44,755
13604,SEA/TCA WA CP-0024,2010-01-02,After 4PM,4PM - Close,761.36,146
13604,SEA/TCA WA CP-0024,2010-01-02,Afternoon,2PM - 4PM,479.51,97
13604,SEA/TCA WA CP-0024,2010-01-02,Breakfast,Open - 10:30AM (11AM weekend),702.41,122
13604,SEA/TCA WA CP-0024,2010-01-02,Dinner,4PM - 9PM,576.45,109
13604,SEA/TCA WA CP-0024,2010-01-02,Evening,9PM - Close,184.91,37
13604,SEA/TCA WA CP-0024,2010-01-02,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-02,Lunch,11AM -  2PM,913.38,141
13604,SEA/TCA WA CP-0024,2010-01-02,Morning,Open - 11AM,702.41,122
13604,SEA/TCA WA CP-0024,2010-01-02,Regular Menu,10:30AM (11AM weekend) - Close,2154.25,384
13604,SEA/TCA WA CP-0024,2010-01-02,Total Day,All hours,2856.66,506
13604,SEA/TCA WA CP-0024,2010-01-03,After 4PM,4PM - Close,836.0,129
13604,SEA/TCA WA CP-0024,2010-01-03,Afternoon,2PM - 4PM,453.03,77
13604,SEA/TCA WA CP-0024,2010-01-03,Breakfast,Open - 10:30AM (11AM weekend),589.63,117
13604,SEA/TCA WA CP-0024,2010-01-03,Dinner,4PM - 9PM,729.85,110
13604,SEA/TCA WA CP-0024,2010-01-03,Evening,9PM - Close,106.15,19
13604,SEA/TCA WA CP-0024,2010-01-03,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-03,Lunch,11AM -  2PM,735.43,101
13604,SEA/TCA WA CP-0024,2010-01-03,Morning,Open - 11AM,589.63,117
13604,SEA/TCA WA CP-0024,2010-01-03,Regular Menu,10:30AM (11AM weekend) - Close,2024.46,307
13604,SEA/TCA WA CP-0024,2010-01-03,Total Day,All hours,2614.09,424
13604,SEA/TCA WA CP-0024,2010-01-04,After 4PM,4PM - Close,993.11,175
13604,SEA/TCA WA CP-0024,2010-01-04,Afternoon,2PM - 4PM,748.44,136
13604,SEA/TCA WA CP-0024,2010-01-04,Breakfast,Open - 10:30AM (11AM weekend),701.77,181
13604,SEA/TCA WA CP-0024,2010-01-04,Dinner,4PM - 9PM,865.82,150
13604,SEA/TCA WA CP-0024,2010-01-04,Evening,9PM - Close,127.29,25
13604,SEA/TCA WA CP-0024,2010-01-04,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-04,Lunch,11AM -  2PM,992.6,199
13604,SEA/TCA WA CP-0024,2010-01-04,Morning,Open - 11AM,770.47,199
13604,SEA/TCA WA CP-0024,2010-01-04,Regular Menu,10:30AM (11AM weekend) - Close,2802.85,528
13604,SEA/TCA WA CP-0024,2010-01-04,Total Day,All hours,3504.62,709
13604,SEA/TCA WA CP-0024,2010-01-05,After 4PM,4PM - Close,1047.66,190
13604,SEA/TCA WA CP-0024,2010-01-05,Afternoon,2PM - 4PM,631.76,126
13604,SEA/TCA WA CP-0024,2010-01-05,Breakfast,Open - 10:30AM (11AM weekend),696.84,159
13604,SEA/TCA WA CP-0024,2010-01-05,Dinner,4PM - 9PM,948.52,174
13604,SEA/TCA WA CP-0024,2010-01-05,Evening,9PM - Close,99.14,16
13604,SEA/TCA WA CP-0024,2010-01-05,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-05,Lunch,11AM -  2PM,865.2,185
13604,SEA/TCA WA CP-0024,2010-01-05,Morning,Open - 11AM,727.57,168
13604,SEA/TCA WA CP-0024,2010-01-05,Regular Menu,10:30AM (11AM weekend) - Close,2575.35,510
13604,SEA/TCA WA CP-0024,2010-01-05,Total Day,All hours,3272.19,669
13604,SEA/TCA WA CP-0024,2010-01-06,After 4PM,4PM - Close,1300.57,202
13604,SEA/TCA WA CP-0024,2010-01-06,Afternoon,2PM - 4PM,352.0,85
13604,SEA/TCA WA CP-0024,2010-01-06,Breakfast,Open - 10:30AM (11AM weekend),674.7,170
13604,SEA/TCA WA CP-0024,2010-01-06,Dinner,4PM - 9PM,1195.98,184
13604,SEA/TCA WA CP-0024,2010-01-06,Evening,9PM - Close,104.59,18
13604,SEA/TCA WA CP-0024,2010-01-06,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-06,Lunch,11AM -  2PM,969.32,192
13604,SEA/TCA WA CP-0024,2010-01-06,Morning,Open - 11AM,725.29,185
13604,SEA/TCA WA CP-0024,2010-01-06,Regular Menu,10:30AM (11AM weekend) - Close,2672.48,494
13604,SEA/TCA WA CP-0024,2010-01-06,Total Day,All hours,3347.18,664
13604,SEA/TCA WA CP-0024,2010-01-07,After 4PM,4PM - Close,1357.92,231
13604,SEA/TCA WA CP-0024,2010-01-07,Afternoon,2PM - 4PM,529.07,116
13604,SEA/TCA WA CP-0024,2010-01-07,Breakfast,Open - 10:30AM (11AM weekend),613.05,164
13604,SEA/TCA WA CP-0024,2010-01-07,Dinner,4PM - 9PM,1137.86,187
13604,SEA/TCA WA CP-0024,2010-01-07,Evening,9PM - Close,220.06,44
13604,SEA/TCA WA CP-0024,2010-01-07,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-07,Lunch,11AM -  2PM,1033.03,222
13604,SEA/TCA WA CP-0024,2010-01-07,Morning,Open - 11AM,653.26,175
13604,SEA/TCA WA CP-0024,2010-01-07,Regular Menu,10:30AM (11AM weekend) - Close,2960.23,580
13604,SEA/TCA WA CP-0024,2010-01-07,Total Day,All hours,3573.28,744
13604,SEA/TCA WA CP-0024,2010-01-08,After 4PM,4PM - Close,1607.6,244
13604,SEA/TCA WA CP-0024,2010-01-08,Afternoon,2PM - 4PM,591.11,124
13604,SEA/TCA WA CP-0024,2010-01-08,Breakfast,Open - 10:30AM (11AM weekend),880.38,200
13604,SEA/TCA WA CP-0024,2010-01-08,Dinner,4PM - 9PM,1420.64,211
13604,SEA/TCA WA CP-0024,2010-01-08,Evening,9PM - Close,186.96,33
13604,SEA/TCA WA CP-0024,2010-01-08,Late Night,11PM - 5AM,0.32,1
13604,SEA/TCA WA CP-0024,2010-01-08,Lunch,11AM -  2PM,999.32,185
13604,SEA/TCA WA CP-0024,2010-01-08,Morning,Open - 11AM,1048.39,233
13604,SEA/TCA WA CP-0024,2010-01-08,Regular Menu,10:30AM (11AM weekend) - Close,3366.04,586
13604,SEA/TCA WA CP-0024,2010-01-08,Total Day,All hours,4246.42,786
13604,SEA/TCA WA CP-0024,2010-01-09,After 4PM,4PM - Close,1337.29,223
13604,SEA/TCA WA CP-0024,2010-01-09,Afternoon,2PM - 4PM,479.11,87
13604,SEA/TCA WA CP-0024,2010-01-09,Breakfast,Open - 10:30AM (11AM weekend),761.65,134
13604,SEA/TCA WA CP-0024,2010-01-09,Dinner,4PM - 9PM,1157.35,192
13604,SEA/TCA WA CP-0024,2010-01-09,Evening,9PM - Close,179.94,31
13604,SEA/TCA WA CP-0024,2010-01-09,Late Night,11PM - 5AM,11.86,1
13604,SEA/TCA WA CP-0024,2010-01-09,Lunch,11AM -  2PM,1113.98,177
13604,SEA/TCA WA CP-0024,2010-01-09,Morning,Open - 11AM,761.65,134
13604,SEA/TCA WA CP-0024,2010-01-09,Regular Menu,10:30AM (11AM weekend) - Close,2930.38,487
13604,SEA/TCA WA CP-0024,2010-01-09,Total Day,All hours,3692.03,621
13604,SEA/TCA WA CP-0024,2010-01-10,After 4PM,4PM - Close,882.17,159
13604,SEA/TCA WA CP-0024,2010-01-10,Afternoon,2PM - 4PM,427.48,75
13604,SEA/TCA WA CP-0024,2010-01-10,Breakfast,Open - 10:30AM (11AM weekend),631.14,119
13604,SEA/TCA WA CP-0024,2010-01-10,Dinner,4PM - 9PM,816.87,146
13604,SEA/TCA WA CP-0024,2010-01-10,Evening,9PM - Close,65.3,13
13604,SEA/TCA WA CP-0024,2010-01-10,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-10,Lunch,11AM -  2PM,738.91,123
13604,SEA/TCA WA CP-0024,2010-01-10,Morning,Open - 11AM,631.14,119
13604,SEA/TCA WA CP-0024,2010-01-10,Regular Menu,10:30AM (11AM weekend) - Close,2048.56,357
13604,SEA/TCA WA CP-0024,2010-01-10,Total Day,All hours,2679.7,476
13604,SEA/TCA WA CP-0024,2010-01-11,After 4PM,4PM - Close,1184.55,208
13604,SEA/TCA WA CP-0024,2010-01-11,Afternoon,2PM - 4PM,522.34,118
13604,SEA/TCA WA CP-0024,2010-01-11,Breakfast,Open - 10:30AM (11AM weekend),656.49,159
13604,SEA/TCA WA CP-0024,2010-01-11,Dinner,4PM - 9PM,1019.31,179
13604,SEA/TCA WA CP-0024,2010-01-11,Evening,9PM - Close,165.24,29
13604,SEA/TCA WA CP-0024,2010-01-11,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-11,Lunch,11AM -  2PM,938.0,184
13604,SEA/TCA WA CP-0024,2010-01-11,Morning,Open - 11AM,739.56,178
13604,SEA/TCA WA CP-0024,2010-01-11,Regular Menu,10:30AM (11AM weekend) - Close,2727.96,529
13604,SEA/TCA WA CP-0024,2010-01-11,Total Day,All hours,3384.45,688
13604,SEA/TCA WA CP-0024,2010-01-12,After 4PM,4PM - Close,1485.6,252
13604,SEA/TCA WA CP-0024,2010-01-12,Afternoon,2PM - 4PM,591.65,119
13604,SEA/TCA WA CP-0024,2010-01-12,Breakfast,Open - 10:30AM (11AM weekend),613.7,158
13604,SEA/TCA WA CP-0024,2010-01-12,Dinner,4PM - 9PM,1278.14,216
13604,SEA/TCA WA CP-0024,2010-01-12,Evening,9PM - Close,207.46,36
13604,SEA/TCA WA CP-0024,2010-01-12,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-12,Lunch,11AM -  2PM,1009.78,195
13604,SEA/TCA WA CP-0024,2010-01-12,Morning,Open - 11AM,627.85,164
13604,SEA/TCA WA CP-0024,2010-01-12,Regular Menu,10:30AM (11AM weekend) - Close,3101.18,572
13604,SEA/TCA WA CP-0024,2010-01-12,Total Day,All hours,3714.88,730
13604,SEA/TCA WA CP-0024,2010-01-13,After 4PM,4PM - Close,1363.96,232
13604,SEA/TCA WA CP-0024,2010-01-13,Afternoon,2PM - 4PM,556.99,129
13604,SEA/TCA WA CP-0024,2010-01-13,Breakfast,Open - 10:30AM (11AM weekend),544.94,155
13604,SEA/TCA WA CP-0024,2010-01-13,Dinner,4PM - 9PM,1226.42,203
13604,SEA/TCA WA CP-0024,2010-01-13,Evening,9PM - Close,137.54,29
13604,SEA/TCA WA CP-0024,2010-01-13,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-13,Lunch,11AM -  2PM,1134.58,226
13604,SEA/TCA WA CP-0024,2010-01-13,Morning,Open - 11AM,608.16,173
13604,SEA/TCA WA CP-0024,2010-01-13,Regular Menu,10:30AM (11AM weekend) - Close,3118.75,605
13604,SEA/TCA WA CP-0024,2010-01-13,Total Day,All hours,3663.69,760
13604,SEA/TCA WA CP-0024,2010-01-14,After 4PM,4PM - Close,1547.42,274
13604,SEA/TCA WA CP-0024,2010-01-14,Afternoon,2PM - 4PM,576.68,120
13604,SEA/TCA WA CP-0024,2010-01-14,Breakfast,Open - 10:30AM (11AM weekend),644.68,174
13604,SEA/TCA WA CP-0024,2010-01-14,Dinner,4PM - 9PM,1317.69,230
13604,SEA/TCA WA CP-0024,2010-01-14,Evening,9PM - Close,229.73,44
13604,SEA/TCA WA CP-0024,2010-01-14,Late Night,11PM - 5AM,2.58,1
13604,SEA/TCA WA CP-0024,2010-01-14,Lunch,11AM -  2PM,1086.52,203
13604,SEA/TCA WA CP-0024,2010-01-14,Morning,Open - 11AM,734.97,191
13604,SEA/TCA WA CP-0024,2010-01-14,Regular Menu,10:30AM (11AM weekend) - Close,3300.91,614
13604,SEA/TCA WA CP-0024,2010-01-14,Total Day,All hours,3945.59,788
13604,SEA/TCA WA CP-0024,2010-01-15,After 4PM,4PM - Close,1570.51,260
13604,SEA/TCA WA CP-0024,2010-01-15,Afternoon,2PM - 4PM,671.03,126
13604,SEA/TCA WA CP-0024,2010-01-15,Breakfast,Open - 10:30AM (11AM weekend),775.47,181
13604,SEA/TCA WA CP-0024,2010-01-15,Dinner,4PM - 9PM,1330.09,220
13604,SEA/TCA WA CP-0024,2010-01-15,Evening,9PM - Close,240.42,40
13604,SEA/TCA WA CP-0024,2010-01-15,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-15,Lunch,11AM -  2PM,1106.09,209
13604,SEA/TCA WA CP-0024,2010-01-15,Morning,Open - 11AM,856.71,202
13604,SEA/TCA WA CP-0024,2010-01-15,Regular Menu,10:30AM (11AM weekend) - Close,3428.87,616
13604,SEA/TCA WA CP-0024,2010-01-15,Total Day,All hours,4204.34,797
13604,SEA/TCA WA CP-0024,2010-01-16,After 4PM,4PM - Close,1253.88,201
13604,SEA/TCA WA CP-0024,2010-01-16,Afternoon,2PM - 4PM,583.7,102
13604,SEA/TCA WA CP-0024,2010-01-16,Breakfast,Open - 10:30AM (11AM weekend),860.53,145
13604,SEA/TCA WA CP-0024,2010-01-16,Dinner,4PM - 9PM,1019.43,167
13604,SEA/TCA WA CP-0024,2010-01-16,Evening,9PM - Close,234.45,34
13604,SEA/TCA WA CP-0024,2010-01-16,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-16,Lunch,11AM -  2PM,1061.27,159
13604,SEA/TCA WA CP-0024,2010-01-16,Morning,Open - 11AM,860.53,145
13604,SEA/TCA WA CP-0024,2010-01-16,Regular Menu,10:30AM (11AM weekend) - Close,2898.85,462
13604,SEA/TCA WA CP-0024,2010-01-16,Total Day,All hours,3759.38,607
13604,SEA/TCA WA CP-0024,2010-01-17,After 4PM,4PM - Close,1049.39,180
13604,SEA/TCA WA CP-0024,2010-01-17,Afternoon,2PM - 4PM,636.68,110
13604,SEA/TCA WA CP-0024,2010-01-17,Breakfast,Open - 10:30AM (11AM weekend),805.99,142
13604,SEA/TCA WA CP-0024,2010-01-17,Dinner,4PM - 9PM,917.19,155
13604,SEA/TCA WA CP-0024,2010-01-17,Evening,9PM - Close,132.2,25
13604,SEA/TCA WA CP-0024,2010-01-17,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-17,Lunch,11AM -  2PM,1007.09,152
13604,SEA/TCA WA CP-0024,2010-01-17,Morning,Open - 11AM,805.99,142
13604,SEA/TCA WA CP-0024,2010-01-17,Regular Menu,10:30AM (11AM weekend) - Close,2693.16,442
13604,SEA/TCA WA CP-0024,2010-01-17,Total Day,All hours,3499.15,584
13604,SEA/TCA WA CP-0024,2010-01-18,After 4PM,4PM - Close,900.02,151
13604,SEA/TCA WA CP-0024,2010-01-18,Afternoon,2PM - 4PM,564.94,107
13604,SEA/TCA WA CP-0024,2010-01-18,Breakfast,Open - 10:30AM (11AM weekend),588.77,119
13604,SEA/TCA WA CP-0024,2010-01-18,Dinner,4PM - 9PM,795.35,135
13604,SEA/TCA WA CP-0024,2010-01-18,Evening,9PM - Close,104.67,16
13604,SEA/TCA WA CP-0024,2010-01-18,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-18,Lunch,11AM -  2PM,1336.29,197
13604,SEA/TCA WA CP-0024,2010-01-18,Morning,Open - 11AM,671.21,133
13604,SEA/TCA WA CP-0024,2010-01-18,Regular Menu,10:30AM (11AM weekend) - Close,2883.69,469
13604,SEA/TCA WA CP-0024,2010-01-18,Total Day,All hours,3472.46,588
13604,SEA/TCA WA CP-0024,2010-01-19,After 4PM,4PM - Close,1486.32,234
13604,SEA/TCA WA CP-0024,2010-01-19,Afternoon,2PM - 4PM,506.52,121
13604,SEA/TCA WA CP-0024,2010-01-19,Breakfast,Open - 10:30AM (11AM weekend),571.97,142
13604,SEA/TCA WA CP-0024,2010-01-19,Dinner,4PM - 9PM,1244.63,201
13604,SEA/TCA WA CP-0024,2010-01-19,Evening,9PM - Close,241.69,33
13604,SEA/TCA WA CP-0024,2010-01-19,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-19,Lunch,11AM -  2PM,796.5,169
13604,SEA/TCA WA CP-0024,2010-01-19,Morning,Open - 11AM,632.27,157
13604,SEA/TCA WA CP-0024,2010-01-19,Regular Menu,10:30AM (11AM weekend) - Close,2849.64,539
13604,SEA/TCA WA CP-0024,2010-01-19,Total Day,All hours,3421.61,681
13604,SEA/TCA WA CP-0024,2010-01-20,After 4PM,4PM - Close,1386.7,229
13604,SEA/TCA WA CP-0024,2010-01-20,Afternoon,2PM - 4PM,431.23,97
13604,SEA/TCA WA CP-0024,2010-01-20,Breakfast,Open - 10:30AM (11AM weekend),539.41,138
13604,SEA/TCA WA CP-0024,2010-01-20,Dinner,4PM - 9PM,1149.49,188
13604,SEA/TCA WA CP-0024,2010-01-20,Evening,9PM - Close,237.21,41
13604,SEA/TCA WA CP-0024,2010-01-20,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-20,Lunch,11AM -  2PM,990.01,206
13604,SEA/TCA WA CP-0024,2010-01-20,Morning,Open - 11AM,575.25,148
13604,SEA/TCA WA CP-0024,2010-01-20,Regular Menu,10:30AM (11AM weekend) - Close,2843.78,542
13604,SEA/TCA WA CP-0024,2010-01-20,Total Day,All hours,3383.19,680
13604,SEA/TCA WA CP-0024,2010-01-21,After 4PM,4PM - Close,1550.53,257
13604,SEA/TCA WA CP-0024,2010-01-21,Afternoon,2PM - 4PM,651.02,136
13604,SEA/TCA WA CP-0024,2010-01-21,Breakfast,Open - 10:30AM (11AM weekend),658.01,180
13604,SEA/TCA WA CP-0024,2010-01-21,Dinner,4PM - 9PM,1369.04,230
13604,SEA/TCA WA CP-0024,2010-01-21,Evening,9PM - Close,181.49,27
13604,SEA/TCA WA CP-0024,2010-01-21,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-21,Lunch,11AM -  2PM,1071.49,205
13604,SEA/TCA WA CP-0024,2010-01-21,Morning,Open - 11AM,752.44,202
13604,SEA/TCA WA CP-0024,2010-01-21,Regular Menu,10:30AM (11AM weekend) - Close,3367.47,620
13604,SEA/TCA WA CP-0024,2010-01-21,Total Day,All hours,4025.48,800
13604,SEA/TCA WA CP-0024,2010-01-22,After 4PM,4PM - Close,1691.87,302
13604,SEA/TCA WA CP-0024,2010-01-22,Afternoon,2PM - 4PM,621.08,123
13604,SEA/TCA WA CP-0024,2010-01-22,Breakfast,Open - 10:30AM (11AM weekend),701.69,177
13604,SEA/TCA WA CP-0024,2010-01-22,Dinner,4PM - 9PM,1331.65,242
13604,SEA/TCA WA CP-0024,2010-01-22,Evening,9PM - Close,360.22,60
13604,SEA/TCA WA CP-0024,2010-01-22,Late Night,11PM - 5AM,0.89,1
13604,SEA/TCA WA CP-0024,2010-01-22,Lunch,11AM -  2PM,1038.95,208
13604,SEA/TCA WA CP-0024,2010-01-22,Morning,Open - 11AM,731.99,185
13604,SEA/TCA WA CP-0024,2010-01-22,Regular Menu,10:30AM (11AM weekend) - Close,3382.2,641
13604,SEA/TCA WA CP-0024,2010-01-22,Total Day,All hours,4083.89,818
13604,SEA/TCA WA CP-0024,2010-01-23,After 4PM,4PM - Close,1223.95,196
13604,SEA/TCA WA CP-0024,2010-01-23,Afternoon,2PM - 4PM,606.05,117
13604,SEA/TCA WA CP-0024,2010-01-23,Breakfast,Open - 10:30AM (11AM weekend),784.34,129
13604,SEA/TCA WA CP-0024,2010-01-23,Dinner,4PM - 9PM,1002.35,163
13604,SEA/TCA WA CP-0024,2010-01-23,Evening,9PM - Close,221.6,33
13604,SEA/TCA WA CP-0024,2010-01-23,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-23,Lunch,11AM -  2PM,1166.61,179
13604,SEA/TCA WA CP-0024,2010-01-23,Morning,Open - 11AM,784.34,129
13604,SEA/TCA WA CP-0024,2010-01-23,Regular Menu,10:30AM (11AM weekend) - Close,2996.61,492
13604,SEA/TCA WA CP-0024,2010-01-23,Total Day,All hours,3780.95,621
13604,SEA/TCA WA CP-0024,2010-01-24,After 4PM,4PM - Close,1036.32,160
13604,SEA/TCA WA CP-0024,2010-01-24,Afternoon,2PM - 4PM,400.64,63
13604,SEA/TCA WA CP-0024,2010-01-24,Breakfast,Open - 10:30AM (11AM weekend),800.9,137
13604,SEA/TCA WA CP-0024,2010-01-24,Dinner,4PM - 9PM,912.52,138
13604,SEA/TCA WA CP-0024,2010-01-24,Evening,9PM - Close,123.8,22
13604,SEA/TCA WA CP-0024,2010-01-24,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-24,Lunch,11AM -  2PM,815.05,121
13604,SEA/TCA WA CP-0024,2010-01-24,Morning,Open - 11AM,800.9,137
13604,SEA/TCA WA CP-0024,2010-01-24,Regular Menu,10:30AM (11AM weekend) - Close,2252.01,344
13604,SEA/TCA WA CP-0024,2010-01-24,Total Day,All hours,3052.91,481
13604,SEA/TCA WA CP-0024,2010-01-25,After 4PM,4PM - Close,1057.6,205
13604,SEA/TCA WA CP-0024,2010-01-25,Afternoon,2PM - 4PM,531.8,110
13604,SEA/TCA WA CP-0024,2010-01-25,Breakfast,Open - 10:30AM (11AM weekend),660.06,179
13604,SEA/TCA WA CP-0024,2010-01-25,Dinner,4PM - 9PM,885.54,177
13604,SEA/TCA WA CP-0024,2010-01-25,Evening,9PM - Close,172.06,28
13604,SEA/TCA WA CP-0024,2010-01-25,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-25,Lunch,11AM -  2PM,997.04,191
13604,SEA/TCA WA CP-0024,2010-01-25,Morning,Open - 11AM,719.87,196
13604,SEA/TCA WA CP-0024,2010-01-25,Regular Menu,10:30AM (11AM weekend) - Close,2646.25,523
13604,SEA/TCA WA CP-0024,2010-01-25,Total Day,All hours,3306.31,702
13604,SEA/TCA WA CP-0024,2010-01-26,After 4PM,4PM - Close,1274.15,222
13604,SEA/TCA WA CP-0024,2010-01-26,Afternoon,2PM - 4PM,547.22,118
13604,SEA/TCA WA CP-0024,2010-01-26,Breakfast,Open - 10:30AM (11AM weekend),788.13,194
13604,SEA/TCA WA CP-0024,2010-01-26,Dinner,4PM - 9PM,1070.65,187
13604,SEA/TCA WA CP-0024,2010-01-26,Evening,9PM - Close,203.5,35
13604,SEA/TCA WA CP-0024,2010-01-26,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-26,Lunch,11AM -  2PM,948.18,179
13604,SEA/TCA WA CP-0024,2010-01-26,Morning,Open - 11AM,834.6,205
13604,SEA/TCA WA CP-0024,2010-01-26,Regular Menu,10:30AM (11AM weekend) - Close,2816.02,530
13604,SEA/TCA WA CP-0024,2010-01-26,Total Day,All hours,3604.15,724
13604,SEA/TCA WA CP-0024,2010-01-27,After 4PM,4PM - Close,1299.36,222
13604,SEA/TCA WA CP-0024,2010-01-27,Afternoon,2PM - 4PM,549.63,113
13604,SEA/TCA WA CP-0024,2010-01-27,Breakfast,Open - 10:30AM (11AM weekend),684.61,181
13604,SEA/TCA WA CP-0024,2010-01-27,Dinner,4PM - 9PM,1103.76,186
13604,SEA/TCA WA CP-0024,2010-01-27,Evening,9PM - Close,195.6,36
13604,SEA/TCA WA CP-0024,2010-01-27,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-27,Lunch,11AM -  2PM,1299.74,288
13604,SEA/TCA WA CP-0024,2010-01-27,Morning,Open - 11AM,743.26,194
13604,SEA/TCA WA CP-0024,2010-01-27,Regular Menu,10:30AM (11AM weekend) - Close,3207.38,636
13604,SEA/TCA WA CP-0024,2010-01-27,Total Day,All hours,3891.99,817
13604,SEA/TCA WA CP-0024,2010-01-28,After 4PM,4PM - Close,1394.57,224
13604,SEA/TCA WA CP-0024,2010-01-28,Afternoon,2PM - 4PM,603.96,131
13604,SEA/TCA WA CP-0024,2010-01-28,Breakfast,Open - 10:30AM (11AM weekend),779.32,190
13604,SEA/TCA WA CP-0024,2010-01-28,Dinner,4PM - 9PM,1241.31,197
13604,SEA/TCA WA CP-0024,2010-01-28,Evening,9PM - Close,153.26,27
13604,SEA/TCA WA CP-0024,2010-01-28,Late Night,11PM - 5AM,0.0,0
13604,SEA/TCA WA CP-0024,2010-01-28,Lunch,11AM -  2PM,1203.18,224
13604,SEA/TCA WA CP-0024,2010-01-28,Morning,Open - 11AM,838.87,204
13604,SEA/TCA WA CP-0024,2010-01-28,Regular Menu,10:30AM (11AM weekend) - Close,3261.26,593
13604,SEA/TCA WA CP-0024,2010-01-28,Total Day,All hours,4040.58,783
13604,SEA/TCA WA CP-0024,2010-01-29,After 4PM,4PM - Close,1836.95,309
